Date time,Content,choose_one,class_label
12/7/2021 16:25,@HightownVillage Anyone know why theres a traffic jam on North End Lane? Road to Pheasant appears closed off.,Relevant ,1
12/7/2021 16:23,"Traffic Jam On Highway 71 E: Traffic is stopped on 71 West - Austin , TX - (User Report) https://t.co/SnHyTlwv6k",Relevant ,1
12/7/2021 16:21,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning. #Motivation",Not Relevant,0
12/7/2021 16:20,Massive traffic jam at jauhar mor.. perfume chowk se jauhar mor tk tyre jala k road blocked..due to @KElectricPk failure..@adeel_azhar @GhaffarDawnNews @Ommiyar,Relevant ,1
12/7/2021 16:16,#I70 eastbound: Heavy traffic jam between Exit 275C - York Street and Exit 276A - US 6; Steele Street. https://t.co/CkBnkinktt,Relevant ,1
12/7/2021 16:15,Massive traffic jam at jauhar mor.. perfume chowk se jauhar mor tk tyre jala k road blocked..due to @KElectricPk failure..@adeel_azhar @GhaffarDawnNews @Ommiyar,Relevant ,1
12/7/2021 16:14,"Did you know that 75% of road users reported reduction in traffic jam, 50% reported an average reduction in time taken on new roads, 70% reported improved security and safety along the roads as a result of street lighting. #BuildUG2gether @NRMOnline @KiganiraEnock5 https://t.co/CJz7TXbUbE",Not Relevant,0
12/7/2021 16:12,"This is the Ntinda-Kisaasi interchange coming up along the Kampala Northern Bypass Expansion project.
I'm a resident of this area and I must say I'm excited about this devt,at long last the traffic jam will be minimized.
Well done  @UNRA_UG
#BuildUG2gether https://t.co/yUUOmc2y21",Not Relevant,0
12/7/2021 16:12,#I270 westbound: Heavy traffic jam between Exit 4 - CO 35; Quebec Street and US 6. https://t.co/4k5SXAHe3A,Relevant ,1
12/7/2021 16:12,#I25 southbound: Heavy traffic jam between Exit 216A-B - I-76 and Exit 215 - CO 53; 58th Avenue. https://t.co/yuOcnSMDMR,Relevant ,1
12/7/2021 16:11,"@KingKong9888 @Silver_Gold_BTC Gotta be like those a-holes who follow right behind the ambulance in a traffic jam. 

Ride the banks coattails up. Thats the play here.",Not Relevant,0
12/7/2021 16:10,#I25 southbound: Heavy traffic jam between Exit 219 - 84th Avenue and Exit 217 - US 36. https://t.co/QVg4mGIdEV,Relevant ,1
12/7/2021 16:10,"Guess there is a good kind of traffic jam! 

Watch the #GoBolts #StanleyCup Boat Parade on 

: Bally Sports Sun 
: https://t.co/p0qDDrOop7 
: Bally Sports App https://t.co/X8DUT1jWO4",Not Relevant,0
12/7/2021 16:10,"Guess there is a good kind of traffic jam! 

Watch the #GoBolts #StanleyCup Boat Parade on 

: Bally Sports Sun 
: https://t.co/QPmR0gT20N 
: Bally Sports App https://t.co/pAW4v3I40w",Not Relevant,0
12/7/2021 16:08,#I225 southbound: Heavy traffic jam between Exit 4 - CO 83; Parker Road and Exit 1B - Yosemite Street. https://t.co/amkdUq3f3r,Relevant ,1
12/7/2021 16:08,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 277 - Dahlia Street. https://t.co/49lqREvtqL,Relevant ,1
12/7/2021 16:08,wsdot_north: Good morning northend. A little traffic jam for your toast this morning if you were like me and got caught in the I-5 SB off-ramp at SR -20 backup. The good news is that it cleared and the rest of the roads look good! https://t.co/qPjWv8Je6D,Relevant ,1
12/7/2021 16:07,"So #Tampa. There's even a traffic jam on the river.

#GoBolts #StanleyCup #NumberOneBullshit",Relevant ,1
12/7/2021 16:06,#I225 southbound: Heavy traffic jam between Exit 4 - CO 83; Parker Road and Exit 1B - Yosemite Street. https://t.co/o5KZFBwRb7,Relevant ,1
12/7/2021 16:06,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 278 - CO 35; Northfield Quebec Street. https://t.co/Hi8szBkm9Q,Relevant ,1
12/7/2021 16:06,@happ_zenge @PoliceZimbabwe @Moha_Zim After the roadblock you will find the NRichards-TM masasa traffic jam waiting for you.,Relevant ,1
12/7/2021 16:05,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning.

#Motivation",Not Relevant,0
12/7/2021 16:03,Traffic jam! #GoBolts #BoatParade #BacktoBack https://t.co/wsN6GwVc3k,Relevant ,1
12/7/2021 16:02,@agoodfireburns Stuck in a traffic jam on a high street this morning. 5 barber shops in a row. Not one shop had staff or customers wearing masks. And I live in a hotspot!,Relevant ,1
12/7/2021 16:02,"Traffic Jam On I-75:  - Bushnell , FL - (User Report) https://t.co/CyBvUSpt7x",Relevant ,1
12/7/2021 16:02,Last time they caused a traffic jam in the morning. Best experience i ever had there! https://t.co/XZkbx0XdR9,Relevant ,1
12/7/2021 16:02,#I270 eastbound: Heavy traffic jam between I-76 and CO 265. https://t.co/cHtU7pKJV9,Relevant ,1
12/7/2021 16:02,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 277 - Dahlia Street. https://t.co/bOC4B5KtUY,Relevant ,1
12/7/2021 16:00,Planning to head to Country Jam? There are some changes you might want to be aware of. https://t.co/OQXGwo2iTb https://t.co/MnAEN0S6XP,Relevant ,1
12/7/2021 16:00,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 278 - CO 35; Northfield Quebec Street. https://t.co/xV8LCqy5Z3,Relevant ,1
12/7/2021 15:57,"In 2010, there was a major traffic jam in China that lasted 12 days.",Not Relevant,0
12/7/2021 15:56,#I70 westbound: Heavy traffic jam between Exit 282 - I-225 and Exit 281 - Peoria Street. https://t.co/5HeUnZ4vqN,Relevant ,1
12/7/2021 15:54,#I70 westbound: Heavy traffic jam between Exit 279B - Central Park Boulevard and Exit 278 - CO 35; Northfield Quebec Street. https://t.co/bV5061hEqf,Relevant ,1
12/7/2021 15:53,"But because of this situation happening often, within an hour, police clears out situation and stops the traffic to stop from any other Mis happening. I was in the jam where the landslide happened and it was quickly resolved. All you need is cooperation with the police.",Relevant ,1
12/7/2021 15:53,i-5 north bound is stuck in a terrible traffic jam.... Avoid if possible.,Relevant ,1
12/7/2021 15:51,"To North   Quinto &gt; Airolo 3 km traffic jam https://t.co/9T1gAtoUA0   Mon, 12 Jul 2021 17:50:19 +0200",Relevant ,1
12/7/2021 15:50,"Did you know that 75% of road users reported reduction in traffic jam, 50% reported an average reduction in time taken on new roads, 70% reported improved security and safety along the roads as a result of street lighting. #BuildUG2gether @NRMOnline @KiganiraEnock5 https://t.co/CJz7TXbUbE",Not Relevant,0
12/7/2021 15:50,"In 2010, there was a major traffic jam in China that lasted 12 days.",Not Relevant,0
12/7/2021 15:50,#I225 southbound: Heavy traffic jam between Exit 4 - CO 83; Parker Road and Exit 1B - Yosemite Street. https://t.co/7yWS0w0MaJ,Relevant ,1
12/7/2021 15:49,"@cyberabadpolice Dear sir please ask police to be there near uuuu  turns there so many are coming in wrong direction. Police are concentrating only on taking pics ,if they stand with a lati near u turn so many accidents and traffic jam will not take place",Not Relevant,0
12/7/2021 15:48,#I25 southbound: Heavy traffic jam between Exit 212C - 20th Street and Exit 212A-B - Speer Boulevard. https://t.co/CSWaVdR9ws,Relevant ,1
12/7/2021 15:46,#US36 (Boulder Turnpike) westbound: Heavy traffic jam between Pecos Street and US 287. https://t.co/IrZybAkmCI,Relevant ,1
12/7/2021 15:44,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 278 - CO 35; Northfield Quebec Street. https://t.co/HqdsChXXOj,Relevant ,1
12/7/2021 15:43,Star gazing  M1 traffic jam (not going anywhere) style https://t.co/Fn0AB1Pnuw,Relevant ,1
12/7/2021 15:42,"@elonmusk @TeslaOwnersDE I thought Teslas intention is to change mobility not only producing cars The fact that the engine changed, does not make the whole concept a lot better. Just that the air is nicer in a traffic jam and we could play more games being connected.",Not Relevant,0
12/7/2021 15:42,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 279A - I-270. https://t.co/hfNv7SSqxB,Relevant ,1
12/7/2021 15:40,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning.

#Motivation",Not Relevant,0
12/7/2021 15:40,"In 2010, there was a major traffic jam in China that lasted 12 days.",Not Relevant,0
12/7/2021 15:40,#I225 southbound: Heavy traffic jam between Exit 4 - CO 83; Parker Road and Exit 1B - Yosemite Street. https://t.co/dKSHM8cjiO,Relevant ,1
12/7/2021 15:40,#I70 westbound: Heavy traffic jam between Exit 280 - Havana Street and Exit 279A - I-270. https://t.co/PQAmNzAZD5,Relevant ,1
12/7/2021 15:40,#I25 southbound: Heavy traffic jam between Exit 214A - I-70 and Exit 212A-B - Speer Boulevard. https://t.co/6M0sUjHUS3,Relevant ,1
12/7/2021 15:37,@snboxing As we are currently seeing in the giant traffic jam at HW,Relevant ,1
12/7/2021 15:37,"Papaaaaaa.... Pipiiiiiiiiiii.... Traffic Jam, in the City

Traffic Jam - Eric Donaldson",Not Relevant,0
12/7/2021 15:36,#I270 westbound: Heavy traffic jam between Exit 4 - CO 35; Quebec Street and US 6. https://t.co/CwM9jBtMD0,Relevant ,1
12/7/2021 15:33,"Disaster like Traffic Jam in Kawaki Bazar area of Khudwani is a routine tragedy now ,People are facing much inconveniences and  demanding widening of Kawaki bazar bridge from last many years and Authorities never pay any attention towards the matter. @DcKulgam @DrBilalbhatIAS https://t.co/oGnBAUz8d4",Relevant ,1
12/7/2021 15:31,"This is the Ntinda-Kisaasi interchange coming up along the Kampala Northern Bypass Expansion project.
I'm a resident of this area and I must say I'm excited about this devt,at long last the traffic jam will be minimized.
Well done  @UNRA_UG
#BuildUG2gether https://t.co/yUUOmc2y21",Not Relevant,0
12/7/2021 15:31,Good morning northend. A little traffic jam for your toast this morning if you were like me and got caught in the I-5 SB off-ramp at SR -20 backup. The good news is that it cleared and the rest of the roads look good! https://t.co/rDMlY0eQVX,Relevant ,1
12/7/2021 15:31,Good morning northend. A little traffic jam for your toast this morning if you were like me and got caught in the I-5 SB off-ramp at SR -20 backup. The good news is that it cleared and the rest of the roads look good! https://t.co/rDMlY0eQVX,Relevant ,1
12/7/2021 15:30,#I25 northbound: Heavy traffic jam between Exit 210A - US 40; Colfax Avenue and Exit 210B - Auraria Parkway. https://t.co/AZbvktwB6o,Relevant ,1
12/7/2021 15:29,Did you know that the British added the word 'RigMAROLe' to the Oxford Dictionary in honour of Mumbaikars who get stuck in traffic jam everyday at Marol Naka?,Not Relevant,0
12/7/2021 15:28,Massive traffic jam at jauhar mor.. perfume chowk se jauhar mor tk tyre jala k road blocked..due to @KElectricPk failure..@adeel_azhar @GhaffarDawnNews @Ommiyar,Relevant ,1
12/7/2021 15:28,"@PratibhaGirkar @BhaiGirkar @Sunilrane_bjp 
Location : Public Footpath, Adjoining Blossom Building, KT Soni Road, Mahavir Nagar, Kandivali W 67

1.Hawker Idli Wala
2. Hawker Phool Wala
3. Hawker Coconut Wala

illegally occupied corner of foothpath and visitor causing traffic jam",Relevant ,1
12/7/2021 15:28,"Disaster like Traffic Jam in Kawaki Bazar area of Khudwani is a routine tragedy now ,People are facing much inconveniences and  demanding widening of Kawaki bazar bridge from last many years and Authorities never pay any attention towards the matter. @DcKulgam @DrBilalbhatIAS https://t.co/oGnBAUz8d4",Relevant ,1
12/7/2021 15:28,#I225 southbound: Heavy traffic jam between Exit 10A/10B - US 40; Colfax Avenue and Exit 9 - CO 30; 6th Avenue. https://t.co/mr4M0Gd94P,Relevant ,1
12/7/2021 15:26,#I25 northbound: Heavy traffic jam between Exit 207A - Lincoln Street and Exit 207B - US 85; Santa Fe Drive. https://t.co/rgCtsKCqef,Relevant ,1
12/7/2021 15:25,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning.

#Motivation",Not Relevant,0
12/7/2021 15:24,"Nesha Mukt Tripura ? Mob rocked on National Highway in Protest against Drug Peddlers' Increasing Torment in Bishalgarh 
 ----Demanded Immediate Arrests of the Culprits 
 ----Massive Traffic Jam was caused due to the Road Blockade 
https://t.co/4IJHfSqcz3 https://t.co/BkICLbY4dZ",Relevant ,1
12/7/2021 15:24,"Our carotid arteries are the highways from our hearts to our brains.

A forward neck posture creates a lasting traffic jam that blocks blood flow to your mind and sows panic in your body.

Three steps to resolve a fallen head:

- Walk more 
- Train neck 
- Address jaw issues https://t.co/laSEaOkHQS",Not Relevant,0
12/7/2021 15:23,"Nesha Mukt Tripura ? Mob rocked on National Highway in Protest against Drug Peddlers' Increasing Torment in Bishalgarh 
 ----Demanded Immediate Arrests of the Culprits 
 ----Massive Traffic Jam was caused due to the Road Blockade 
https://t.co/4IJHfSqcz3 https://t.co/HAh87HdZjj",Relevant ,1
12/7/2021 15:23,No sooner had Takahiro Karasawa  got on the expressway than he found himself in traffic jam.,Not Relevant,0
12/7/2021 15:21,As if we had any control over the traffic jam we hit. It resulted in us being faced with the decision of either rebooking our flight for 4 hours later or throwing out the luggage.,Not Relevant,0
12/7/2021 15:19,#I270 westbound: Heavy traffic jam between US 6 and CO 265. https://t.co/e0hwY23Uc0,Relevant ,1
12/7/2021 15:19,@gmptraffic @NWmwaypolice Is that two separate incidents in the same traffic jam today ?,Not Relevant,0
12/7/2021 15:18,"Tanker Mafia Operating In Full Swing In Mahim , 1st ) Parked in no parking &amp; in front of gate 2nd ) Creating traffic jam till the tanker was getting filled  , Location LJ1st Cross Road Mahim . @mybmcWardGN @MumbaiPolice CC- @DighavkarKiran @CPMumbaiPolice  @mumbaimatterz https://t.co/yrh0OSYJ93",Relevant ,1
12/7/2021 15:17,"In 2010, there was a major traffic jam in China that lasted 12 days.",Not Relevant,0
12/7/2021 15:16,Did you know that the British added the word 'RigMAROLe' to the Oxford Dictionary in honour of Mumbaikars who get stuck in traffic jam everyday at Marol Naka?,Not Relevant,0
12/7/2021 15:15,I was bored so I drawn my OC in TRAFFIC JAM By NILFRUITS. Had fun drawing it (: https://t.co/Otb3m2sm8A,Relevant ,1
12/7/2021 15:13,#I70 westbound: Heavy traffic jam between Exit 275C - York Street and Exit 275B - CO 265; Brighton Boulevard. https://t.co/lPPIzaZZxF,Relevant ,1
12/7/2021 15:12,"Tanker Mafia Operating In Full Swing In Mahim , 1st ) Parked in no parking &amp; in front of gate 2nd ) Creating traffic jam till the tanker was getting filled  , Location LJ1st Cross Road Mahim . @mybmcWardGN @MumbaiPolice CC- @DighavkarKiran @CPMumbaiPolice  @mumbaimatterz https://t.co/yrh0OSYJ93",Relevant ,1
12/7/2021 15:11,"In 2010, there was a major traffic jam in China that lasted 12 days.",Not Relevant,0
12/7/2021 15:11,"(1)Respected sir u can see bonalu festival celebration inside @Golcondafort with whole lot of problems -posters on heritage monument(plz remove asap) ,visitors carrying swords ,Alcohol allowed to take freely inside fort and whole lot of traffic jam &amp; loss of local business https://t.co/7fSVciOGO0",Relevant ,1
12/7/2021 15:09,#CO35 southbound: Heavy traffic jam between I-270 and I-70. https://t.co/I74bNTLui8,Relevant ,1
12/7/2021 15:09,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning.

#Motivation",Not Relevant,0
12/7/2021 15:09,"When you have unfinished tasks, they create a traffic jam in your mind. Take a few minutes at the end of each day to write down a list of all unfinished tasks. It will calm your mind &amp; increase your productivity manyfold. Look at your list first thing every morning.

#Motivation",Not Relevant,0
12/7/2021 15:06,@ddoniolvalcroze The cause was the Traffic jam effect,Not Relevant,0
12/7/2021 15:06,"Traffic Jam On I-81:  - Mechanicsburg , PA - (User Report) https://t.co/kOkXcvPTOn",Relevant ,1
12/7/2021 15:05,England will now to come out and play football. They had a Mombasa Rd traffic jam in front of the Azzuri goal,Not Relevant,0
12/7/2021 15:03,@ginsoakedgal No. Theyre only watching for words with Traffic Jam in them,Not Relevant,0
12/7/2021 15:02,I-90 EB: Heavy traffic jam from Exit 7 - ID 41 to Eastbound Huetter Rest Area (Post Falls). https://t.co/uyWA2n7QPe,Relevant ,1
12/7/2021 15:01,"Tanker Mafia Operating In Full Swing In Mahim , 1st ) Parked in no parking &amp; in front of gate 2nd ) Creating traffic jam till the tanker was getting filled  , Location LJ1st Cross Road Mahim . @mybmcWardGN @MumbaiPolice CC- @DighavkarKiran @CPMumbaiPolice  @mumbaimatterz https://t.co/yrh0OSYJ93",Relevant ,1
12/7/2021 15:01,#US36 (Boulder Turnpike) westbound: Heavy traffic jam between Boulder Turnpike and Colorado Avenue. https://t.co/YzBnt83tSb,Relevant ,1
12/7/2021 15:01,I-90 EB: Heavy traffic jam from Exit 7 - ID 41 to Eastbound Huetter Rest Area (Post Falls). https://t.co/ZKt4Trg7Mm,Relevant ,1
12/7/2021 15:00,"@Dipent @unizikofficial @unizikslc @Uniziksug @YeleSowore Easy poo.

No cause traffic jam there ooo",Relevant ,1
12/7/2021 14:59,"Our carotid arteries are the highways from our hearts to our brains.

A forward neck posture creates a lasting traffic jam that blocks blood flow to your mind and sows panic in your body.

Three steps to resolve a fallen head:

- Walk more 
- Train neck 
- Address jaw issues https://t.co/laSEaOkHQS",Not Relevant,0
12/7/2021 14:57,#US36 (Boulder Turnpike) westbound: Heavy traffic jam between CO 170 and Cherryvale Road. https://t.co/KF05CtG1Oy,Not Relevant,0
12/7/2021 16:33,yall this is actually /srs the wrong tone tag was used on accident ! https://t.co/7AIcTGLum3,Not Relevant,0
12/7/2021 16:33,"This photo is truly incredible. It shows the front wing skid blocks scraping over the curbs, creating a shower of sparks over the suspension. Notice no sparks make it into the front brake ducts, this is not an accident.  https://t.co/0jOWFtTqNG

: @Motorsport https://t.co/eki701T4oR",Not Relevant,0
12/7/2021 16:33,i thought that said they crashed as in car accident crash  https://t.co/ws4ZihEvVX,Not Relevant,0
12/7/2021 16:33,Nobody comes into our life by accident.,Not Relevant,0
12/7/2021 16:33,*ACCIDENT:  Damage Only* - Raleigh Police Department - 3600 Lake Boone Trl,Relevant ,1
12/7/2021 16:32,"Best *Toyota Corolla 2008* of the Moment 
Total accident Free, extremely clean , % Duty fully paid...
*Going Now For Just 2.9 Million Naira * Non Negotiable
 https://t.co/WkdwioBP2F",Not Relevant,0
12/7/2021 16:32,"I want to share something, A Few Years ago I was on the Verge of Suicide. I was still trying to heal from my accident only to keep being put back into the hospital because of MRSA and Pneumonia plus my ex-wife and her family were robbing me blind of Items that were dear 1/9",Not Relevant,0
12/7/2021 16:32,"Albertans need to get really, really mad. If you think this won't affect you, you're wrong. Every Albertan is only one accident away from needing care. https://t.co/Dacg5wr4YL",Not Relevant,0
12/7/2021 16:32,@teaandfrozenpea Alessandro Michele said that Harry chooses carefully what to wear and people still think he wears the blue bandana and the dicknecklace by accident ,Not Relevant,0
12/7/2021 16:32,one of the husbands called jongin kai hyung by accident and the wife was like if hes handsome then hes a hyung? ,Not Relevant,0
12/7/2021 16:32,"@Ghazala2402 This is nothing,  my older one had a road accident at age 9, he was lying in d middle of the road wd morning traffic rushing thru d outer ting road. No one helped him,  they were all just looking at him . Thankfully a guy passing by rushed him to the trauma centre",Not Relevant,0
12/7/2021 16:32,"@EVALI_is_COVID @westred_yes Yes, I also think that he deserves to be punished, but 24 years for an unintentional accident, this is really a lot
#cameronherren #cameronherren",Not Relevant,0
12/7/2021 16:32,I figured gaetz was sent on the road coz the enetrprise is gon kill him via vehicular accident. i still do.,Not Relevant,0
12/7/2021 16:32,"Here is an example of that. It was 100% by accident and wasn't intentional but I was like ""OMG THIS HAS TO STAY...IT TIES IT UP SO WELL!"" haha https://t.co/exQrPi24Om https://t.co/V3A5sSkZwz",Not Relevant,0
12/7/2021 16:32,"Lincoln started building electric wheelchairs using scrap metal after an accident left him injured.

Now his marvellous creations are helping Kenyans with mobility issues live more independent lives. #MondayMotivation https://t.co/5r10lpVfXS",Not Relevant,0
12/7/2021 16:32,"#cameronherrin
I think, he deserves penalized but not for 24 years like that was an accident, maximum punishment should be 7 8 years not for 24 years because the wife or children not come again but not ruined the whole life of a teenager! So please not 24 years https://t.co/XcMytf6AEk",Not Relevant,0
12/7/2021 16:32,Glad hes okay!! Was he in a accident? https://t.co/ABUTMrO7Yf,Not Relevant,0
12/7/2021 16:32,@BabyRhubarb i saw it by accident one time many years ago and was overcome with guilt about seeing someone i know naked lmao. also you are not the only person from high school who i saw naked on tumblr by accident LOL,Not Relevant,0
12/7/2021 16:32,"In 1829, surgeon &amp; naturalist Nathanial Ward discovered by accident that plants in airtight glasscases could survive long periods without water. The Wardian case, a simple portable greenhouse used for moving plants, revolutionised the world. Book the talk: https://t.co/wS2iLreV50",Not Relevant,0
12/7/2021 16:32,"@GreenlightPT @AndyGardner81 That actually doesn't make sense. It's been damaged by accidently dropping it (doesn't matter where), but they would only cover it if it was damaged in an accident. . Or do they mean you need to be in an accident where the watches ends up damaged?",Not Relevant,0
12/7/2021 16:32,I done ran up a Dub on a accident,Not Relevant,0
12/7/2021 16:32,Cawthorne never served in the military.  Please dont perpetuate his lies. He lied bout admission to the Naval Academy.his application was rejected before his accident at age 18.  Please do your research. https://t.co/vlK1rIUwli,Not Relevant,0
12/7/2021 16:32,turned up one day early to my interview by accident and got the job ,Not Relevant,0
12/7/2021 16:32,It takes me an maci to get into an accident,Not Relevant,0
12/7/2021 16:32,"@GovRonDeSantis No one in the world sympathizes with a killer because he is handsome!!!  Cameron is not a murderer, it was just an accident, he is guilty, but not a murderer. We are looking for justice in a humanitarian case.  Be a little fair #cameronherrin",Not Relevant,0
12/7/2021 16:32,"Here is an example of that. It was 100% by accident and wasn't intentional but I was like ""OMG THIS HAS TO STAY...IT TIES IT UP SO WELL!"" haha https://t.co/exQrPi24Om https://t.co/V3A5sSkZwz",Not Relevant,0
12/7/2021 16:32,Yall ever got in a car accident or something with somebody you wasnt supposed to be in the car with? Lol,Not Relevant,0
12/7/2021 16:32,"@GovRonDeSantis No one in the world sympathizes with a killer because he is handsome!!!  Cameron is not a murderer, it was just an accident, he is guilty, but not a murderer. We are looking for justice in a humanitarian case.  Be a little fair #cameronherrin",Not Relevant,0
12/7/2021 16:32,@magiksora this tweet is very close to what I said by accident on stream LMAO,Not Relevant,0
12/7/2021 16:32,"Been thinking about the toll-booth attendant who died from that tipper-truck accident today. You leave home in the morning to go make an honest living and even before its noon, your family is planning your burial. So, so cruel.",Not Relevant,0
12/7/2021 16:32,"When US blockades on Cuba cause suffering, the suffering proves that socialism doesn't work. When US-backed blockades on Yemen cause suffering, it's an unfortunate and tragic accident of nature.",Not Relevant,0
12/7/2021 16:32,"@GovRonDeSantis No one in the world sympathizes with a killer because he is handsome!!!  Cameron is not a murderer, it was just an accident, he is guilty, but not a murderer. We are looking for justice in a humanitarian case.  Be a little fair #cameronherrin",Not Relevant,0
12/7/2021 16:32,Injury accident at 939 Beech Bend Rd. Possible hit and run with the driver running from the suspect vehicle.,Not Relevant,0
12/7/2021 16:31,@greg16676935420 What happened? An accident? https://t.co/GHd0PdJuT4,Not Relevant,0
12/7/2021 16:31,"@GovRonDeSantis No one in the world sympathizes with a killer because he is handsome!!!  Cameron is not a murderer, it was just an accident, he is guilty, but not a murderer. We are looking for justice in a humanitarian case.  Be a little fair #cameronherrin",Not Relevant,0
12/7/2021 16:31,"me and u in this fandom is not an accident, it's called desATINy 

@SB19Official",Not Relevant,0
12/7/2021 16:31,Fatherless behavior (being orphaned at the age of 5 due to a tragic car accident),Not Relevant,0
12/7/2021 16:31,"Lincoln started building electric wheelchairs using scrap metal after an accident left him injured.

Now his marvellous creations are helping Kenyans with mobility issues live more independent lives. #MondayMotivation https://t.co/5r10lpVfXS",Not Relevant,0
12/7/2021 16:31,"@GovRonDeSantis No one in the world sympathizes with a killer because he is handsome!!!  Cameron is not a murderer, it was just an accident, he is guilty, but not a murderer. We are looking for justice in a humanitarian case.  Be a little fair #cameronherrin",Not Relevant,0
12/7/2021 16:31,"#SOS
#Delhi
Need #Blood Type :  Any group
Blood Component : Blood
Number of Units : 3
Primary Number : 9953092670
Illness : Accident
Via: @godafterhim
#BloodMatters
Powered by Twitter https://t.co/GUeqExRIcK",Not Relevant,0
12/7/2021 16:31,"Xylella, the bacteria that is killing olive trees in Italy, is a big problem in California too. But a serendipitous lab accident may be the key to stopping a disease that has threatened vineyards for more than a century. My latest for @undarkmag 

https://t.co/5PCBZRczju",Not Relevant,0
12/7/2021 16:31,@Cadillac I am extremely dissatisfied customer whose suv is awaiting parts due to an accident and parts are unavailable indefinitely.  @Cadillac has been unresponsive.  I expect answers immediately from @Cadillac .  Frustrated from customer service from @Cadillac .,Not Relevant,0
12/7/2021 16:31,it's been over a month and they're STILL PUTTUNG MY NUMBER DOWN ON ACCIDENT,Not Relevant,0
12/7/2021 16:31,"Research from four US and Canadian universities shows that, from April to Dec. 2020, China's Great Firewall blocked ~311K domains, ~41K seemingly by accident (Catalin Cimpanu/The Record) https://t.co/gdQ5D5lr1p",Not Relevant,0
12/7/2021 16:31,"I think, he deserves penalized but not for 24 years like that was an accident, maximum punishment should be 7 8 years not for 24 years because the wife or children not come again but not ruined the whole life of a teenager! So please not 24 years
#cameronherrin #cameron_herrin https://t.co/JcsXTPLERO",Not Relevant,0
12/7/2021 16:31,"Accident at Tema motorway 

 https://t.co/YdwFzgQf2X",Relevant ,1
12/7/2021 16:31,THERES A BETTOR THAT BET ITALY TO WIN THE WORLD CUP INSTEAD OF THE EUROS BY ACCIDENT LMAOOOOOOOO,Not Relevant,0
12/7/2021 16:31,@sheh_moli Shaitana mode activated by accident ,Not Relevant,0
12/7/2021 16:31,"Most inaccessibility for disabled people is not an accident, mistake or oversight.

It is intentional.

When most instances of inaccessibility are brought to the excluders attention, there is resistance or inaction.

The status quo of exclusion persists.",Not Relevant,0
12/7/2021 16:31,"To this day, I'm still scared to drive because I nearly got involved in an accident in 2019. When will this trauma end?  https://t.co/2BYmg7clCG",Not Relevant,0
12/7/2021 16:31,i think that i should probably tell you this in case there is an accident and i never see you again,Not Relevant,0
12/7/2021 16:31,"If you want to sue gun manufacturers for incidents involving guns, I guess suing car manufacturers for every &amp; any car accident will be next.",Not Relevant,0
12/7/2021 16:31,"@cryptobath @justjensence @SAFEMOONDUDER A blockchain-equipped car could pay for its own fuel with cryptocurrency. In face of an accident, it could automatically contact the insurance company and send precise information about the damage.",Not Relevant,0
12/7/2021 16:31,"#AceofSpadesGunners rescued two civilians who met with an accident in Ramlutha village. They were  evacuated by troops; rushed to ADS and further to GMC, #Rajauri. Both patients are out of danger and recovery of vehicle was done.

@adgpi 
@Whiteknight_IA 
@prodefencejammu https://t.co/euuizsBWUg",Not Relevant,0
12/7/2021 16:31,I had someone arguing w/ me on FB defending a post about the make/model/time/location of an accident that just happened that killed someone as if family members won't be able to figure out it was a loved one that died w/ that info https://t.co/afpZNt1OXf,Not Relevant,0
12/7/2021 16:31,"It is only proper that you people inform us what happened to a missing person after they have been found. 

Were they kidnapped? 
Did they have an accident? 
Did they runaway from home? 
Were they with man/woman? 

We need closure.",Not Relevant,0
12/7/2021 16:31,"that ""ball accident"" to Eunwoo during ASTRO their foot volleyball..

210712 @offclASTRO
#ASTRO | # | # 
#MJ | # | #JinJin | # | #ChaEunWoo | # | #MoonBin | # | #Rocky | # | #YoonSanHa | # https://t.co/jdC6KJNYSg",Not Relevant,0
12/7/2021 16:31,"A black and white entire male has been handed into us by a member of the public after being involved in a road traffic accident. 

We are reaching out to the owner as he isn't microchipped. He was found on Crayford Road, Alvaston. Please contact the practice on 01332 756060.",Not Relevant,0
